代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),,,,,
,,2016/1/14,204.72,204.72,204.72,204.72,100000000,,,,,
,,2016/1/15,193.1,193.1,193.1,193.1,100000000,,,,,
,,2016/1/18,192.97,192.97,192.97,192.97,100000000,,,,,
,,2016/1/19,186.69,186.69,186.69,186.69,100000000,,,,,
,,2016/1/20,174.11,174.11,174.11,174.11,100000000,,,,,
,,2016/1/21,193.67,193.67,193.67,193.67,100000000,,,,,
,,2016/1/22,211.08,211.08,211.08,211.08,100000000,,,,,
,,2016/1/25,198.9,198.9,198.9,198.9,100000000,,,,,
,,2016/1/26,206.15,206.15,206.15,206.15,100000000,,,,,
,,2016/1/27,211.67,211.67,211.67,211.67,100000000,,,,,
,,2016/1/28,217.68,217.68,217.68,217.68,100000000,,,,,
,,2016/1/29,220.26,220.26,220.26,220.26,100000000,,,,,
,,2016/2/1,207.23,207.23,207.23,207.23,100000000,,,,,
,,2016/2/2,195.74,195.74,195.74,195.74,100000000,,,,,
,,2016/2/3,211.5,211.5,211.5,211.5,100000000,,,,,
,,2016/2/4,207.51,207.51,207.51,207.51,100000000,,,,,
,,2016/2/5,201.75,201.75,201.75,201.75,100000000,,,,,
,,2016/2/15,191.71,191.71,191.71,191.71,100000000,,,,,
,,2016/2/16,189.14,189.14,189.14,189.14,100000000,,,,,
,,2016/2/17,200.02,200.02,200.02,200.02,100000000,,,,,
,,2016/2/18,200.47,200.47,200.47,200.47,100000000,,,,,
,,2016/2/19,193.21,193.21,193.21,193.21,100000000,,,,,
,,2016/2/22,205.14,205.14,205.14,205.14,100000000,,,,,
,,2016/2/23,208.03,208.03,208.03,208.03,100000000,,,,,
,,2016/2/24,209.95,209.95,209.95,209.95,100000000,,,,,
,,2016/2/25,216.01,216.01,216.01,216.01,100000000,,,,,
,,2016/2/26,214.18,214.18,214.18,214.18,100000000,,,,,
,,2016/2/29,220.9,220.9,220.9,220.9,100000000,,,,,
,,2016/3/1,224.92,224.92,224.92,224.92,100000000,,,,,
,,2016/3/2,226.99,226.99,226.99,226.99,100000000,,,,,
,,2016/3/3,226.13,226.13,226.13,226.13,100000000,,,,,
,,2016/3/4,234.5,234.5,234.5,234.5,100000000,,,,,
,,2016/3/7,246.78,246.78,246.78,246.78,100000000,,,,,
,,2016/3/8,237.4,237.4,237.4,237.4,100000000,,,,,
,,2016/3/9,249.29,249.29,249.29,249.29,100000000,,,,,
,,2016/3/10,246.44,246.44,246.44,246.44,100000000,,,,,
,,2016/3/11,249.88,249.88,249.88,249.88,100000000,,,,,
,,2016/3/14,241.35,241.35,241.35,241.35,100000000,,,,,
,,2016/3/15,236.5,236.5,236.5,236.5,100000000,,,,,
,,2016/3/16,250.65,250.65,250.65,250.65,100000000,,,,,
,,2016/3/17,261.14,261.14,261.14,261.14,100000000,,,,,
,,2016/3/18,254.89,254.89,254.89,254.89,100000000,,,,,
,,2016/3/21,258.71,258.71,258.71,258.71,100000000,,,,,
,,2016/3/22,269.3,269.3,269.3,269.3,100000000,,,,,
,,2016/3/23,258.38,258.38,258.38,258.38,100000000,,,,,
,,2016/3/24,257.08,257.08,257.08,257.08,100000000,,,,,
,,2016/3/25,257.37,257.37,257.37,257.37,100000000,,,,,
,,2016/3/28,256.95,256.95,256.95,256.95,100000000,,,,,
,,2016/3/29,249.05,249.05,249.05,249.05,100000000,,,,,
,,2016/3/30,248.47,248.47,248.47,248.47,100000000,,,,,
,,2016/3/31,247.72,247.72,247.72,247.72,100000000,,,,,
,,2016/4/1,237.61,237.61,237.61,237.61,100000000,,,,,
,,2016/4/5,232.08,232.08,232.08,232.08,100000000,,,,,
,,2016/4/6,244.45,244.45,244.45,244.45,100000000,,,,,
,,2016/4/7,241.1,241.1,241.1,241.1,100000000,,,,,
,,2016/4/8,257.12,257.12,257.12,257.12,100000000,,,,,
,,2016/4/11,260.92,260.92,260.92,260.92,100000000,,,,,
,,2016/4/12,272.49,272.49,272.49,272.49,100000000,,,,,
,,2016/4/13,269.73,269.73,269.73,269.73,100000000,,,,,
,,2016/4/14,269.3,269.3,269.3,269.3,100000000,,,,,
,,2016/4/15,261.97,261.97,261.97,261.97,100000000,,,,,
,,2016/4/18,257.72,257.72,257.72,257.72,100000000,,,,,
,,2016/4/19,265.79,265.79,265.79,265.79,100000000,,,,,
,,2016/4/20,275.3,275.3,275.3,275.3,100000000,,,,,
,,2016/4/21,279.82,279.82,279.82,279.82,100000000,,,,,
,,2016/4/22,283.8,283.8,283.8,283.8,100000000,,,,,
,,2016/4/25,277.67,277.67,277.67,277.67,100000000,,,,,
,,2016/4/26,285.74,285.74,285.74,285.74,100000000,,,,,
,,2016/4/27,293.91,293.91,293.91,293.91,100000000,,,,,
,,2016/4/28,298.98,298.98,298.98,298.98,100000000,,,,,
,,2016/4/29,296.59,296.59,296.59,296.59,100000000,,,,,
,,2016/5/3,281.83,281.83,281.83,281.83,100000000,,,,,
,,2016/5/4,284.32,284.32,284.32,284.32,100000000,,,,,
,,2016/5/5,288.65,288.65,288.65,288.65,100000000,,,,,
,,2016/5/6,291.19,291.19,291.19,291.19,100000000,,,,,
,,2016/5/9,282.82,282.82,282.82,282.82,100000000,,,,,
,,2016/5/10,291.33,291.33,291.33,291.33,100000000,,,,,
,,2016/5/11,301.46,301.46,301.46,301.46,100000000,,,,,
,,2016/5/12,303.36,303.36,303.36,303.36,100000000,,,,,
,,2016/5/13,301.5,301.5,301.5,301.5,100000000,,,,,
,,2016/5/16,311.82,311.82,311.82,311.82,100000000,,,,,
,,2016/5/17,314.98,314.98,314.98,314.98,100000000,,,,,
,,2016/5/18,314.28,314.28,314.28,314.28,100000000,,,,,
,,2016/5/19,315.6,315.6,315.6,315.6,100000000,,,,,
,,2016/5/20,312.81,312.81,312.81,312.81,100000000,,,,,
,,2016/5/23,314.71,314.71,314.71,314.71,100000000,,,,,
,,2016/5/24,318.31,318.31,318.31,318.31,100000000,,,,,
,,2016/5/25,325.57,325.57,325.57,325.57,100000000,,,,,
,,2016/5/26,324.35,324.35,324.35,324.35,100000000,,,,,
,,2016/5/27,323.06,323.06,323.06,323.06,100000000,,,,,
,,2016/5/30,324.51,324.51,324.51,324.51,100000000,,,,,
,,2016/5/31,323.03,323.03,323.03,323.03,100000000,,,,,
,,2016/6/1,322.92,322.92,322.92,322.92,100000000,,,,,
,,2016/6/2,322.99,322.99,322.99,322.99,100000000,,,,,
,,2016/6/3,319.89,319.89,319.89,319.89,100000000,,,,,
,,2016/6/6,325.45,325.45,325.45,325.45,100000000,,,,,
,,2016/6/7,330.45,330.45,330.45,330.45,100000000,,,,,
,,2016/6/8,336.03,336.03,336.03,336.03,100000000,,,,,
,,2016/6/13,321.65,321.65,321.65,321.65,100000000,,,,,
,,2016/6/14,319.02,319.02,319.02,319.02,100000000,,,,,
,,2016/6/15,316.87,316.87,316.87,316.87,100000000,,,,,
,,2016/6/16,303.78,303.78,303.78,303.78,100000000,,,,,
,,2016/6/17,315.68,315.68,315.68,315.68,100000000,,,,,
,,2016/6/20,324.4,324.4,324.4,324.4,100000000,,,,,
,,2016/6/21,320.73,320.73,320.73,320.73,100000000,,,,,
,,2016/6/22,323.94,323.94,323.94,323.94,100000000,,,,,
,,2016/6/23,329.01,329.01,329.01,329.01,100000000,,,,,
,,2016/6/24,313.36,313.36,313.36,313.36,100000000,,,,,
,,2016/6/27,307.52,307.52,307.52,307.52,100000000,,,,,
,,2016/6/28,318.34,318.34,318.34,318.34,100000000,,,,,
,,2016/6/29,330.82,330.82,330.82,330.82,100000000,,,,,
,,2016/6/30,320.49,320.49,320.49,320.49,100000000,,,,,
,,2016/7/1,325.76,325.76,325.76,325.76,100000000,,,,,
,,2016/7/4,325.65,325.65,325.65,325.65,100000000,,,,,
,,2016/7/5,310.33,310.33,310.33,310.33,100000000,,,,,
,,2016/7/6,317.1,317.1,317.1,317.1,100000000,,,,,
,,2016/7/7,301.63,301.63,301.63,301.63,100000000,,,,,
,,2016/7/8,303.58,303.58,303.58,303.58,100000000,,,,,
,,2016/7/11,299.19,299.19,299.19,299.19,100000000,,,,,
,,2016/7/12,313.33,313.33,313.33,313.33,100000000,,,,,
,,2016/7/13,299.34,299.34,299.34,299.34,100000000,,,,,
,,2016/7/14,305.35,305.35,305.35,305.35,100000000,,,,,
,,2016/7/15,306.97,306.97,306.97,306.97,100000000,,,,,
,,2016/7/18,302.93,302.93,302.93,302.93,100000000,,,,,
,,2016/7/19,299.03,299.03,299.03,299.03,100000000,,,,,
,,2016/7/20,300.86,300.86,300.86,300.86,100000000,,,,,
,,2016/7/21,299.25,299.25,299.25,299.25,100000000,,,,,
,,2016/7/22,294.61,294.61,294.61,294.61,100000000,,,,,
,,2016/7/25,288.37,288.37,288.37,288.37,100000000,,,,,
,,2016/7/26,286.61,286.61,286.61,286.61,100000000,,,,,
,,2016/7/27,279.48,279.48,279.48,279.48,100000000,,,,,
,,2016/7/28,273.98,273.98,273.98,273.98,100000000,,,,,
,,2016/7/29,276.69,276.69,276.69,276.69,100000000,,,,,
,,2016/8/1,265.51,265.51,265.51,265.51,100000000,,,,,
,,2016/8/2,262.55,262.55,262.55,262.55,100000000,,,,,
,,2016/8/3,270.27,270.27,270.27,270.27,100000000,,,,,
,,2016/8/4,278.6,278.6,278.6,278.6,100000000,,,,,
,,2016/8/5,277.58,277.58,277.58,277.58,100000000,,,,,
,,2016/8/8,286.58,286.58,286.58,286.58,100000000,,,,,
,,2016/8/9,284.82,284.82,284.82,284.82,100000000,,,,,
,,2016/8/10,277.5,277.5,277.5,277.5,100000000,,,,,
,,2016/8/11,288.14,288.14,288.14,288.14,100000000,,,,,
,,2016/8/12,296.05,296.05,296.05,296.05,100000000,,,,,
,,2016/8/15,303.85,303.85,303.85,303.85,100000000,,,,,
,,2016/8/16,308.85,308.85,308.85,308.85,100000000,,,,,
,,2016/8/17,309.08,309.08,309.08,309.08,100000000,,,,,
,,2016/8/18,319.57,319.57,319.57,319.57,100000000,,,,,
,,2016/8/19,321.26,321.26,321.26,321.26,100000000,,,,,
,,2016/8/22,313.6,313.6,313.6,313.6,100000000,,,,,
,,2016/8/23,320.28,320.28,320.28,320.28,100000000,,,,,
,,2016/8/24,310.65,310.65,310.65,310.65,100000000,,,,,
,,2016/8/25,315.23,315.23,315.23,315.23,100000000,,,,,
,,2016/8/26,316.75,316.75,316.75,316.75,100000000,,,,,
,,2016/8/29,314.09,314.09,314.09,314.09,100000000,,,,,
,,2016/8/30,309.67,309.67,309.67,309.67,100000000,,,,,
,,2016/8/31,299.08,299.08,299.08,299.08,100000000,,,,,
,,2016/9/1,288.24,288.24,288.24,288.24,100000000,,,,,
,,2016/9/2,296.53,296.53,296.53,296.53,100000000,,,,,
,,2016/9/5,297.18,297.18,297.18,297.18,100000000,,,,,
,,2016/9/6,298.91,298.91,298.91,298.91,100000000,,,,,
,,2016/9/7,302.83,302.83,302.83,302.83,100000000,,,,,
,,2016/9/8,317.24,317.24,317.24,317.24,100000000,,,,,
,,2016/9/9,305.95,305.95,305.95,305.95,100000000,,,,,
,,2016/9/12,309.72,309.72,309.72,309.72,100000000,,,,,
,,2016/9/13,299.6,299.6,299.6,299.6,100000000,,,,,
,,2016/9/14,291.53,291.53,291.53,291.53,100000000,,,,,
,,2016/9/19,289.18,289.18,289.18,289.18,100000000,,,,,
,,2016/9/20,289.29,289.29,289.29,289.29,100000000,,,,,
,,2016/9/21,302.59,302.59,302.59,302.59,100000000,,,,,
,,2016/9/22,308.09,308.09,308.09,308.09,100000000,,,,,
,,2016/9/23,296.55,296.55,296.55,296.55,100000000,,,,,
,,2016/9/26,306.56,306.56,306.56,306.56,100000000,,,,,
,,2016/9/27,297.71,297.71,297.71,297.71,100000000,,,,,
,,2016/9/28,313.73,313.73,313.73,313.73,100000000,,,,,
,,2016/9/29,319.03,319.03,319.03,319.03,100000000,,,,,
,,2016/9/30,322.14,322.14,322.14,322.14,100000000,,,,,
,,2016/10/10,344.09,344.09,344.09,344.09,100000000,,,,,
,,2016/10/11,340.79,340.79,340.79,340.79,100000000,,,,,
,,2016/10/12,337.5,337.5,337.5,337.5,100000000,,,,,
,,2016/10/13,339.44,339.44,339.44,339.44,100000000,,,,,
,,2016/10/14,338.14,338.14,338.14,338.14,100000000,,,,,
,,2016/10/17,336.49,336.49,336.49,336.49,100000000,,,,,
,,2016/10/18,338.47,338.47,338.47,338.47,100000000,,,,,
,,2016/10/19,347.4,347.4,347.4,347.4,100000000,,,,,
,,2016/10/20,339.45,339.45,339.45,339.45,100000000,,,,,
,,2016/10/21,343.53,343.53,343.53,343.53,100000000,,,,,
,,2016/10/24,341.97,341.97,341.97,341.97,100000000,,,,,
,,2016/10/25,338.45,338.45,338.45,338.45,100000000,,,,,
,,2016/10/26,332.97,332.97,332.97,332.97,100000000,,,,,
,,2016/10/27,336.78,336.78,336.78,336.78,100000000,,,,,
,,2016/10/28,330.47,330.47,330.47,330.47,100000000,,,,,
,,2016/10/31,316.97,316.97,316.97,316.97,100000000,,,,,
,,2016/11/1,316.11,316.11,316.11,316.11,100000000,,,,,
,,2016/11/2,306.33,306.33,306.33,306.33,100000000,,,,,
,,2016/11/3,301.41,301.41,301.41,301.41,100000000,,,,,
,,2016/11/4,297.53,297.53,297.53,297.53,100000000,,,,,
,,2016/11/7,304.02,304.02,304.02,304.02,100000000,,,,,
,,2016/11/8,305.04,305.04,305.04,305.04,100000000,,,,,
,,2016/11/9,307.08,307.08,307.08,307.08,100000000,,,,,
,,2016/11/10,303.17,303.17,303.17,303.17,100000000,,,,,
,,2016/11/11,295.69,295.69,295.69,295.69,100000000,,,,,
,,2016/11/14,295.84,295.84,295.84,295.84,100000000,,,,,
,,2016/11/15,313.78,313.78,313.78,313.78,100000000,,,,,
,,2016/11/16,312.57,312.57,312.57,312.57,100000000,,,,,
,,2016/11/17,312,312,312,312,100000000,,,,,
,,2016/11/18,314.33,314.33,314.33,314.33,100000000,,,,,
,,2016/11/21,327.61,327.61,327.61,327.61,100000000,,,,,
,,2016/11/22,330.35,330.35,330.35,330.35,100000000,,,,,
,,2016/11/23,330.46,330.46,330.46,330.46,100000000,,,,,
,,2016/11/24,331.33,331.33,331.33,331.33,100000000,,,,,
,,2016/11/25,318.59,318.59,318.59,318.59,100000000,,,,,
,,2016/11/28,325.05,325.05,325.05,325.05,100000000,,,,,
,,2016/11/29,311.58,311.58,311.58,311.58,100000000,,,,,
,,2016/11/30,340.47,340.47,340.47,340.47,100000000,,,,,
,,2016/12/1,352.1,352.1,352.1,352.1,100000000,,,,,
,,2016/12/2,355.53,355.53,355.53,355.53,100000000,,,,,
,,2016/12/5,356.68,356.68,356.68,356.68,100000000,,,,,
,,2016/12/6,349.25,349.25,349.25,349.25,100000000,,,,,
,,2016/12/7,342.46,342.46,342.46,342.46,100000000,,,,,
,,2016/12/8,349.43,349.43,349.43,349.43,100000000,,,,,
,,2016/12/9,355.21,355.21,355.21,355.21,100000000,,,,,
,,2016/12/12,364.98,364.98,364.98,364.98,100000000,,,,,
,,2016/12/13,365.21,365.21,365.21,365.21,100000000,,,,,
,,2016/12/14,352.32,352.32,352.32,352.32,100000000,,,,,
,,2016/12/15,352.68,352.68,352.68,352.68,100000000,,,,,
,,2016/12/16,360.75,360.75,360.75,360.75,100000000,,,,,
,,2016/12/19,361.25,361.25,361.25,361.25,100000000,,,,,
,,2016/12/20,362.83,362.83,362.83,362.83,100000000,,,,,
,,2016/12/21,364.75,364.75,364.75,364.75,100000000,,,,,
,,2016/12/22,367.66,367.66,367.66,367.66,100000000,,,,,
,,2016/12/23,368.29,368.29,368.29,368.29,100000000,,,,,
,,2016/12/26,368.27,368.27,368.27,368.27,100000000,,,,,
,,2016/12/27,374.4,374.4,374.4,374.4,100000000,,,,,
,,2016/12/28,375.69,375.69,375.69,375.69,100000000,,,,,
,,2016/12/29,373.69,373.69,373.69,373.69,100000000,,,,,
,,2016/12/30,372.66,372.66,372.66,372.66,100000000,,,,,
,,2017/1/3,363.68,363.68,363.68,363.68,100000000,,,,,
,,2017/1/4,370.3,370.3,370.3,370.3,100000000,,,,,
,,2017/1/5,372.59,372.59,372.59,372.59,100000000,,,,,
,,2017/1/6,370.74,370.74,370.74,370.74,100000000,,,,,
,,2017/1/9,359.89,359.89,359.89,359.89,100000000,,,,,
,,2017/1/10,351.85,351.85,351.85,351.85,100000000,,,,,
,,2017/1/11,361.75,361.75,361.75,361.75,100000000,,,,,
,,2017/1/12,366.52,366.52,366.52,366.52,100000000,,,,,
,,2017/1/13,360.88,360.88,360.88,360.88,100000000,,,,,
,,2017/1/16,360.69,360.69,360.69,360.69,100000000,,,,,
,,2017/1/17,362.07,362.07,362.07,362.07,100000000,,,,,
,,2017/1/18,350.03,350.03,350.03,350.03,100000000,,,,,
,,2017/1/19,352.23,352.23,352.23,352.23,100000000,,,,,
,,2017/1/20,360.09,360.09,360.09,360.09,100000000,,,,,
,,2017/1/23,361.72,361.72,361.72,361.72,100000000,,,,,
,,2017/1/24,363.38,363.38,363.38,363.38,100000000,,,,,
,,2017/1/25,361.84,361.84,361.84,361.84,100000000,,,,,
,,2017/1/26,368.87,368.87,368.87,368.87,100000000,,,,,
,,2017/2/3,369.04,369.04,369.04,369.04,100000000,,,,,
,,2017/2/6,363.68,363.68,363.68,363.68,100000000,,,,,
,,2017/2/7,357.91,357.91,357.91,357.91,100000000,,,,,
,,2017/2/8,360.36,360.36,360.36,360.36,100000000,,,,,
,,2017/2/9,364.16,364.16,364.16,364.16,100000000,,,,,
,,2017/2/10,370.66,370.66,370.66,370.66,100000000,,,,,
,,2017/2/13,364.68,364.68,364.68,364.68,100000000,,,,,
,,2017/2/14,366.05,366.05,366.05,366.05,100000000,,,,,
,,2017/2/15,364.5,364.5,364.5,364.5,100000000,,,,,
,,2017/2/16,366.2,366.2,366.2,366.2,100000000,,,,,
,,2017/2/17,365.56,365.56,365.56,365.56,100000000,,,,,
,,2017/2/20,367.09,367.09,367.09,367.09,100000000,,,,,
,,2017/2/21,371.88,371.88,371.88,371.88,100000000,,,,,
,,2017/2/22,368.86,368.86,368.86,368.86,100000000,,,,,
,,2017/2/23,374.04,374.04,374.04,374.04,100000000,,,,,
,,2017/2/24,370.67,370.67,370.67,370.67,100000000,,,,,
,,2017/2/27,371.94,371.94,371.94,371.94,100000000,,,,,
,,2017/2/28,371.32,371.32,371.32,371.32,100000000,,,,,
,,2017/3/1,370.34,370.34,370.34,370.34,100000000,,,,,
,,2017/3/2,362,362,362,362,100000000,,,,,
,,2017/3/3,367.42,367.42,367.42,367.42,100000000,,,,,
,,2017/3/6,365.96,365.96,365.96,365.96,100000000,,,,,
,,2017/3/7,366.44,366.44,366.44,366.44,100000000,,,,,
,,2017/3/8,347.09,347.09,347.09,347.09,100000000,,,,,
,,2017/3/9,340.65,340.65,340.65,340.65,100000000,,,,,
,,2017/3/10,335.18,335.18,335.18,335.18,100000000,,,,,
,,2017/3/13,333.9,333.9,333.9,333.9,100000000,,,,,
,,2017/3/14,329.83,329.83,329.83,329.83,100000000,,,,,
,,2017/3/15,337.7,337.7,337.7,337.7,100000000,,,,,
,,2017/3/16,335.7,335.7,335.7,335.7,100000000,,,,,
,,2017/3/17,335.96,335.96,335.96,335.96,100000000,,,,,
,,2017/3/20,332.71,332.71,332.71,332.71,100000000,,,,,
,,2017/3/21,326.98,326.98,326.98,326.98,100000000,,,,,
,,2017/3/22,330.94,330.94,330.94,330.94,100000000,,,,,
,,2017/3/23,328.44,328.44,328.44,328.44,100000000,,,,,
,,2017/3/24,330.25,330.25,330.25,330.25,100000000,,,,,
,,2017/3/27,327.91,327.91,327.91,327.91,100000000,,,,,
,,2017/3/28,332.7,332.7,332.7,332.7,100000000,,,,,
,,2017/3/29,341.2,341.2,341.2,341.2,100000000,,,,,
,,2017/3/30,346.86,346.86,346.86,346.86,100000000,,,,,
,,2017/3/31,349.1,349.1,349.1,349.1,100000000,,,,,
,,2017/4/5,352.45,352.45,352.45,352.45,100000000,,,,,
,,2017/4/6,356.37,356.37,356.37,356.37,100000000,,,,,
,,2017/4/7,360.19,360.19,360.19,360.19,100000000,,,,,
,,2017/4/10,366.47,366.47,366.47,366.47,100000000,,,,,
,,2017/4/11,368.23,368.23,368.23,368.23,100000000,,,,,
,,2017/4/12,366.14,366.14,366.14,366.14,100000000,,,,,
,,2017/4/13,365.09,365.09,365.09,365.09,100000000,,,,,
,,2017/4/14,365.56,365.56,365.56,365.56,100000000,,,,,
,,2017/4/17,362.15,362.15,362.15,362.15,100000000,,,,,
,,2017/4/18,360.84,360.84,360.84,360.84,100000000,,,,,
,,2017/4/19,346.34,346.34,346.34,346.34,100000000,,,,,
,,2017/4/20,345.82,345.82,345.82,345.82,100000000,,,,,
,,2017/4/21,341.5,341.5,341.5,341.5,100000000,,,,,
,,2017/4/24,338.08,338.08,338.08,338.08,100000000,,,,,
,,2017/4/25,341.14,341.14,341.14,341.14,100000000,,,,,
,,2017/4/26,341.61,341.61,341.61,341.61,100000000,,,,,
,,2017/4/27,337.38,337.38,337.38,337.38,100000000,,,,,
,,2017/4/28,340.04,340.04,340.04,340.04,100000000,,,,,
,,2017/5/2,328.64,328.64,328.64,328.64,100000000,,,,,
,,2017/5/3,329.44,329.44,329.44,329.44,100000000,,,,,
,,2017/5/4,313.89,313.89,313.89,313.89,100000000,,,,,
,,2017/5/5,318.38,318.38,318.38,318.38,100000000,,,,,
,,2017/5/8,320.12,320.12,320.12,320.12,100000000,,,,,
,,2017/5/9,316.74,316.74,316.74,316.74,100000000,,,,,
,,2017/5/10,326.89,326.89,326.89,326.89,100000000,,,,,
,,2017/5/11,330.27,330.27,330.27,330.27,100000000,,,,,
,,2017/5/12,329.85,329.85,329.85,329.85,100000000,,,,,
,,2017/5/15,336.34,336.34,336.34,336.34,100000000,,,,,
,,2017/5/16,334.73,334.73,334.73,334.73,100000000,,,,,
,,2017/5/17,336.79,336.79,336.79,336.79,100000000,,,,,
,,2017/5/18,338.6,338.6,338.6,338.6,100000000,,,,,
,,2017/5/19,346.2,346.2,346.2,346.2,100000000,,,,,
,,2017/5/22,348.38,348.38,348.38,348.38,100000000,,,,,
,,2017/5/23,353.4,353.4,353.4,353.4,100000000,,,,,
,,2017/5/24,353.14,353.14,353.14,353.14,100000000,,,,,
,,2017/5/25,335.92,335.92,335.92,335.92,100000000,,,,,
,,2017/5/26,342.12,342.12,342.12,342.12,100000000,,,,,
,,2017/5/31,331.63,331.63,331.63,331.63,100000000,,,,,
,,2017/6/1,329.28,329.28,329.28,329.28,100000000,,,,,
,,2017/6/2,324.42,324.42,324.42,324.42,100000000,,,,,
,,2017/6/5,322.01,322.01,322.01,322.01,100000000,,,,,
,,2017/6/6,327.37,327.37,327.37,327.37,100000000,,,,,
,,2017/6/7,310.25,310.25,310.25,310.25,100000000,,,,,
,,2017/6/8,310.03,310.03,310.03,310.03,100000000,,,,,
,,2017/6/9,311.51,311.51,311.51,311.51,100000000,,,,,
,,2017/6/12,313.1,313.1,313.1,313.1,100000000,,,,,
,,2017/6/13,315.71,315.71,315.71,315.71,100000000,,,,,
,,2017/6/14,303.89,303.89,303.89,303.89,100000000,,,,,
,,2017/6/15,301.67,301.67,301.67,301.67,100000000,,,,,
,,2017/6/16,304.21,304.21,304.21,304.21,100000000,,,,,
,,2017/6/19,300.44,300.44,300.44,300.44,100000000,,,,,
,,2017/6/20,294.38,294.38,294.38,294.38,100000000,,,,,
,,2017/6/21,290.02,290.02,290.02,290.02,100000000,,,,,
,,2017/6/22,291.47,291.47,291.47,291.47,100000000,,,,,
,,2017/6/23,293.49,293.49,293.49,293.49,100000000,,,,,
,,2017/6/26,295.94,295.94,295.94,295.94,100000000,,,,,
,,2017/6/27,302.12,302.12,302.12,302.12,100000000,,,,,
,,2017/6/28,304.47,304.47,304.47,304.47,100000000,,,,,
,,2017/6/29,305.25,305.25,305.25,305.25,100000000,,,,,
,,2017/6/30,311.89,311.89,311.89,311.89,100000000,,,,,
,,2017/7/3,319,319,319,319,100000000,,,,,
,,2017/7/4,319.62,319.62,319.62,319.62,100000000,,,,,
,,2017/7/5,306.53,306.53,306.53,306.53,100000000,,,,,
,,2017/7/6,309.32,309.32,309.32,309.32,100000000,,,,,
,,2017/7/7,300.38,300.38,300.38,300.38,100000000,,,,,
,,2017/7/10,301.76,301.76,301.76,301.76,100000000,,,,,
,,2017/7/11,306.2,306.2,306.2,306.2,100000000,,,,,
,,2017/7/12,308.73,308.73,308.73,308.73,100000000,,,,,
,,2017/7/13,312.43,312.43,312.43,312.43,100000000,,,,,
,,2017/7/14,315.42,315.42,315.42,315.42,100000000,,,,,
,,2017/7/17,310.92,310.92,310.92,310.92,100000000,,,,,
,,2017/7/18,313.72,313.72,313.72,313.72,100000000,,,,,
,,2017/7/19,317.83,317.83,317.83,317.83,100000000,,,,,
,,2017/7/20,315.66,315.66,315.66,315.66,100000000,,,,,
,,2017/7/21,308.56,308.56,308.56,308.56,100000000,,,,,
,,2017/7/24,312.38,312.38,312.38,312.38,100000000,,,,,
,,2017/7/25,323.19,323.19,323.19,323.19,100000000,,,,,
,,2017/7/26,329.2,329.2,329.2,329.2,100000000,,,,,
,,2017/7/27,330.07,330.07,330.07,330.07,100000000,,,,,
,,2017/7/28,334.91,334.91,334.91,334.91,100000000,,,,,
,,2017/7/31,337.56,337.56,337.56,337.56,100000000,,,,,
,,2017/8/1,330.1,330.1,330.1,330.1,100000000,,,,,
,,2017/8/2,333.27,333.27,333.27,333.27,100000000,,,,,
,,2017/8/3,329.54,329.54,329.54,329.54,100000000,,,,,
,,2017/8/4,332.84,332.84,332.84,332.84,100000000,,,,,
,,2017/8/7,332.04,332.04,332.04,332.04,100000000,,,,,
,,2017/8/8,330.34,330.34,330.34,330.34,100000000,,,,,
,,2017/8/9,332.42,332.42,332.42,332.42,100000000,,,,,
,,2017/8/10,324.44,324.44,324.44,324.44,100000000,,,,,
,,2017/8/11,325.35,325.35,325.35,325.35,100000000,,,,,
,,2017/8/14,316.95,316.95,316.95,316.95,100000000,,,,,
,,2017/8/15,317.11,317.11,317.11,317.11,100000000,,,,,
,,2017/8/16,312.39,312.39,312.39,312.39,100000000,,,,,
,,2017/8/17,314.13,314.13,314.13,314.13,100000000,,,,,
,,2017/8/18,323.78,323.78,323.78,323.78,100000000,,,,,
,,2017/8/21,316,316,316,316,100000000,,,,,
,,2017/8/22,317.27,317.27,317.27,317.27,100000000,,,,,
,,2017/8/23,322.57,322.57,322.57,322.57,100000000,,,,,
,,2017/8/24,315.53,315.53,315.53,315.53,100000000,,,,,
,,2017/8/25,318.71,318.71,318.71,318.71,100000000,,,,,
,,2017/8/28,309.01,309.01,309.01,309.01,100000000,,,,,
,,2017/8/29,307.86,307.86,307.86,307.86,100000000,,,,,
,,2017/8/30,303.8,303.8,303.8,303.8,100000000,,,,,
,,2017/8/31,303.38,303.38,303.38,303.38,100000000,,,,,

