代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股)
H11008.CSI,中证企业债,2010/10/28,193.298,193.298,193.298,193.298,6029486530
H11008.CSI,中证企业债,2010/10/29,193.578,193.578,193.578,193.578,4967402250
H11008.CSI,中证企业债,2010/11/1,193.886,193.886,193.886,193.886,5460991990
H11008.CSI,中证企业债,2010/11/2,193.802,193.802,193.802,193.802,5542462290
H11008.CSI,中证企业债,2010/11/3,193.41,193.41,193.41,193.41,5047654690
H11008.CSI,中证企业债,2010/11/4,193.354,193.354,193.354,193.354,6147645030
H11008.CSI,中证企业债,2010/11/5,192.612,192.612,192.612,192.612,6177177050
H11008.CSI,中证企业债,2010/11/8,192.388,192.388,192.388,192.388,6888943410
H11008.CSI,中证企业债,2010/11/9,192.78,192.78,192.78,192.78,6579782890
H11008.CSI,中证企业债,2010/11/10,192.654,192.654,192.654,192.654,6777355360
H11008.CSI,中证企业债,2010/11/11,191.38,191.38,191.38,191.38,5521155210
H11008.CSI,中证企业债,2010/11/12,190.778,190.778,190.778,190.778,6238852850
H11008.CSI,中证企业债,2010/11/15,190.862,190.862,190.862,190.862,5132504390
H11008.CSI,中证企业债,2010/11/16,190.442,190.442,190.442,190.442,5361183420
H11008.CSI,中证企业债,2010/11/17,190.54,190.54,190.54,190.54,4741444450
H11008.CSI,中证企业债,2010/11/18,190.61,190.61,190.61,190.61,5149336690
H11008.CSI,中证企业债,2010/11/19,189.574,189.574,189.574,189.574,4504166560
H11008.CSI,中证企业债,2010/11/22,190.078,190.078,190.078,190.078,4876463530
H11008.CSI,中证企业债,2010/11/23,189.896,189.896,189.896,189.896,4582657030
H11008.CSI,中证企业债,2010/11/24,189.91,189.91,189.91,189.91,4716551560
H11008.CSI,中证企业债,2010/11/25,189.77,189.77,189.77,189.77,4292413580
H11008.CSI,中证企业债,2010/11/26,190.274,190.274,190.274,190.274,4790165170
H11008.CSI,中证企业债,2010/11/29,190.162,190.162,190.162,190.162,4462996350
H11008.CSI,中证企业债,2010/11/30,190.162,190.162,190.162,190.162,3842681420
H11008.CSI,中证企业债,2010/12/1,190.484,190.484,190.484,190.484,4027412010
H11008.CSI,中证企业债,2010/12/2,189.056,189.056,189.056,189.056,4453786030
H11008.CSI,中证企业债,2010/12/3,190.344,190.344,190.344,190.344,4441612350
H11008.CSI,中证企业债,2010/12/6,189.784,189.784,189.784,189.784,4921228940
H11008.CSI,中证企业债,2010/12/7,188.846,188.846,188.846,188.846,4302970140
H11008.CSI,中证企业债,2010/12/8,188.902,188.902,188.902,188.902,4330891230
H11008.CSI,中证企业债,2010/12/9,190.498,190.498,190.498,190.498,4856379980
H11008.CSI,中证企业债,2010/12/10,190.722,190.722,190.722,190.722,3976810000
H11008.CSI,中证企业债,2010/12/13,190.428,190.428,190.428,190.428,4281308200
H11008.CSI,中证企业债,2010/12/14,190.316,190.316,190.316,190.316,4253000200
H11008.CSI,中证企业债,2010/12/15,190.274,190.274,190.274,190.274,4574175380
H11008.CSI,中证企业债,2010/12/16,191.212,191.212,191.212,191.212,4409796190
H11008.CSI,中证企业债,2010/12/17,191.366,191.366,191.366,191.366,3943635360
H11008.CSI,中证企业债,2010/12/20,191.128,191.128,191.128,191.128,4366707750
H11008.CSI,中证企业债,2010/12/21,190.484,190.484,190.484,190.484,4616452940
H11008.CSI,中证企业债,2010/12/22,190.176,190.176,190.176,190.176,3456170430
H11008.CSI,中证企业债,2010/12/23,190.176,190.176,190.176,190.176,3484951020
H11008.CSI,中证企业债,2010/12/24,191.142,191.142,191.142,191.142,3452431040
H11008.CSI,中证企业债,2010/12/27,191.184,191.184,191.184,191.184,2965374730
H11008.CSI,中证企业债,2010/12/28,190.33,190.33,190.33,190.33,3738995430
H11008.CSI,中证企业债,2010/12/29,191.926,191.926,191.926,191.926,3772992080
H11008.CSI,中证企业债,2010/12/30,191.506,191.506,191.506,191.506,3043587050
H11008.CSI,中证企业债,2010/12/31,192.22,192.22,192.22,192.22,1900328700
H11008.CSI,中证企业债,2011/1/4,191.674,191.674,191.674,191.674,5103541590
H11008.CSI,中证企业债,2011/1/5,191.534,191.534,191.534,191.534,6429089400
H11008.CSI,中证企业债,2011/1/6,189.756,189.756,189.756,189.756,4940755600
H11008.CSI,中证企业债,2011/1/7,190.68,190.68,190.68,190.68,4594691940
H11008.CSI,中证企业债,2011/1/10,190.246,190.246,190.246,190.246,5068120410
H11008.CSI,中证企业债,2011/1/11,189.658,189.658,189.658,189.658,5042963420
H11008.CSI,中证企业债,2011/1/12,191.296,191.296,191.296,191.296,4762369230
H11008.CSI,中证企业债,2011/1/13,190.568,190.568,190.568,190.568,4093137620
H11008.CSI,中证企业债,2011/1/14,190.442,190.442,190.442,190.442,3982917780
H11008.CSI,中证企业债,2011/1/17,191.394,191.394,191.394,191.394,3966817700
H11008.CSI,中证企业债,2011/1/18,189.644,189.644,189.644,189.644,3915885930
H11008.CSI,中证企业债,2011/1/19,190.218,190.218,190.218,190.218,3376958470
H11008.CSI,中证企业债,2011/1/20,190.316,190.316,190.316,190.316,3453435080
H11008.CSI,中证企业债,2011/1/21,190.666,190.666,190.666,190.666,2697242960
H11008.CSI,中证企业债,2011/1/24,190.988,190.988,190.988,190.988,2998268580
H11008.CSI,中证企业债,2011/1/25,190.512,190.512,190.512,190.512,2036685810
H11008.CSI,中证企业债,2011/1/26,191.254,191.254,191.254,191.254,2225219650
H11008.CSI,中证企业债,2011/1/27,190.89,190.89,190.89,190.89,2373457810
H11008.CSI,中证企业债,2011/1/28,192.794,192.794,192.794,192.794,1581165210
H11008.CSI,中证企业债,2011/1/31,192.416,192.416,192.416,192.416,1408964950
H11008.CSI,中证企业债,2011/2/1,193.018,193.018,193.018,193.018,740336800
H11008.CSI,中证企业债,2011/2/9,189.91,189.91,189.91,189.91,1911260270
H11008.CSI,中证企业债,2011/2/10,189.686,189.686,189.686,189.686,3343922240
H11008.CSI,中证企业债,2011/2/11,189.378,189.378,189.378,189.378,2143517600
H11008.CSI,中证企业债,2011/2/14,190.036,190.036,190.036,190.036,3631304280
H11008.CSI,中证企业债,2011/2/15,189.952,189.952,189.952,189.952,3186540400
H11008.CSI,中证企业债,2011/2/16,190.568,190.568,190.568,190.568,3259805030
H11008.CSI,中证企业债,2011/2/17,190.61,190.61,190.61,190.61,3428373470
H11008.CSI,中证企业债,2011/2/18,189.518,189.518,189.518,189.518,3981328870
H11008.CSI,中证企业债,2011/2/21,189.784,189.784,189.784,189.784,4053802980
H11008.CSI,中证企业债,2011/2/22,188.65,188.65,188.65,188.65,3555297200
H11008.CSI,中证企业债,2011/2/23,188.65,188.65,188.65,188.65,3600967230
H11008.CSI,中证企业债,2011/2/24,188.342,188.342,188.342,188.342,4055033150
H11008.CSI,中证企业债,2011/2/25,189.014,189.014,189.014,189.014,4532557030
H11008.CSI,中证企业债,2011/2/28,189.266,189.266,189.266,189.266,4901008770
H11008.CSI,中证企业债,2011/3/1,189.21,189.21,189.21,189.21,5374939860
H11008.CSI,中证企业债,2011/3/2,188.398,188.398,188.398,188.398,4299213300
H11008.CSI,中证企业债,2011/3/3,188.72,188.72,188.72,188.72,5253012490
H11008.CSI,中证企业债,2011/3/4,189.196,189.196,189.196,189.196,4778600820
H11008.CSI,中证企业债,2011/3/7,188.72,188.72,188.72,188.72,4529573740
H11008.CSI,中证企业债,2011/3/8,189.126,189.126,189.126,189.126,4477630710
H11008.CSI,中证企业债,2011/3/9,189.014,189.014,189.014,189.014,4594248150
H11008.CSI,中证企业债,2011/3/10,189.756,189.756,189.756,189.756,5335397180
H11008.CSI,中证企业债,2011/3/11,189.014,189.014,189.014,189.014,4030251040
H11008.CSI,中证企业债,2011/3/14,189.546,189.546,189.546,189.546,4444282980
H11008.CSI,中证企业债,2011/3/15,189.154,189.154,189.154,189.154,4074863020
H11008.CSI,中证企业债,2011/3/16,189.49,189.49,189.49,189.49,4307249600
H11008.CSI,中证企业债,2011/3/17,189.49,189.49,189.49,189.49,5461698430
H11008.CSI,中证企业债,2011/3/18,189.112,189.112,189.112,189.112,4098539570
H11008.CSI,中证企业债,2011/3/21,189.168,189.168,189.168,189.168,3679434400
H11008.CSI,中证企业债,2011/3/22,191.128,191.128,191.128,191.128,4792455500
H11008.CSI,中证企业债,2011/3/23,189.28,189.28,189.28,189.28,4167646240
H11008.CSI,中证企业债,2011/3/24,190.47,190.47,190.47,190.47,4221372250
H11008.CSI,中证企业债,2011/3/25,190.176,190.176,190.176,190.176,5291361100
H11008.CSI,中证企业债,2011/3/28,189.91,189.91,189.91,189.91,4402315450
H11008.CSI,中证企业债,2011/3/29,191.002,191.002,191.002,191.002,5655996530
H11008.CSI,中证企业债,2011/3/30,191.716,191.716,191.716,191.716,6539529040
H11008.CSI,中证企业债,2011/3/31,191.534,191.534,191.534,191.534,6569828240
H11008.CSI,中证企业债,2011/4/1,191.184,191.184,191.184,191.184,6172042120
H11008.CSI,中证企业债,2011/4/6,189.98,189.98,189.98,189.98,8494143050
H11008.CSI,中证企业债,2011/4/7,190.484,190.484,190.484,190.484,8004742210
H11008.CSI,中证企业债,2011/4/8,190.19,190.19,190.19,190.19,6782880780
H11008.CSI,中证企业债,2011/4/11,190.582,190.582,190.582,190.582,6196911180
H11008.CSI,中证企业债,2011/4/12,190.778,190.778,190.778,190.778,6049396890
H11008.CSI,中证企业债,2011/4/13,191.24,191.24,191.24,191.24,6609888790
H11008.CSI,中证企业债,2011/4/14,191.548,191.548,191.548,191.548,6682108980
H11008.CSI,中证企业债,2011/4/15,191.254,191.254,191.254,191.254,6105650180
H11008.CSI,中证企业债,2011/4/18,190.974,190.974,190.974,190.974,5867124300
H11008.CSI,中证企业债,2011/4/19,190.974,190.974,190.974,190.974,5995017320
H11008.CSI,中证企业债,2011/4/20,190.792,190.792,190.792,190.792,6400087600
H11008.CSI,中证企业债,2011/4/21,190.834,190.834,190.834,190.834,5040722730
H11008.CSI,中证企业债,2011/4/22,190.54,190.54,190.54,190.54,4459207760
H11008.CSI,中证企业债,2011/4/25,190.568,190.568,190.568,190.568,5243801350
H11008.CSI,中证企业债,2011/4/26,190.61,190.61,190.61,190.61,5090200200
H11008.CSI,中证企业债,2011/4/27,191.016,191.016,191.016,191.016,5754986800
H11008.CSI,中证企业债,2011/4/28,191.128,191.128,191.128,191.128,5751259690
H11008.CSI,中证企业债,2011/4/29,191.618,191.618,191.618,191.618,5396758930
H11008.CSI,中证企业债,2011/5/3,192.836,192.836,192.836,192.836,7313930690
H11008.CSI,中证企业债,2011/5/4,190.876,190.876,190.876,190.876,8366676390
H11008.CSI,中证企业债,2011/5/5,195.3,195.3,195.3,195.3,6437303440
H11008.CSI,中证企业债,2011/5/6,196.378,196.378,196.378,196.378,6631323050
H11008.CSI,中证企业债,2011/5/9,196.826,196.826,196.826,196.826,6250719500
H11008.CSI,中证企业债,2011/5/10,196.504,196.504,196.504,196.504,7667412930
H11008.CSI,中证企业债,2011/5/11,196.56,196.56,196.56,196.56,7491563420
H11008.CSI,中证企业债,2011/5/12,196.658,196.658,196.658,196.658,7426894710
H11008.CSI,中证企业债,2011/5/13,196.924,196.924,196.924,196.924,6304574560
H11008.CSI,中证企业债,2011/5/16,196.882,196.882,196.882,196.882,6569231740
H11008.CSI,中证企业债,2011/5/17,196.966,196.966,196.966,196.966,6532521460
H11008.CSI,中证企业债,2011/5/18,196.924,196.924,196.924,196.924,5662586430
H11008.CSI,中证企业债,2011/5/19,196.406,196.406,196.406,196.406,4160912870
H11008.CSI,中证企业债,2011/5/20,196.84,196.84,196.84,196.84,5229318960
H11008.CSI,中证企业债,2011/5/23,196.868,196.868,196.868,196.868,4809795720
H11008.CSI,中证企业债,2011/5/24,196.91,196.91,196.91,196.91,4841214980
H11008.CSI,中证企业债,2011/5/25,197.246,197.246,197.246,197.246,5523733440
H11008.CSI,中证企业债,2011/5/26,197.176,197.176,197.176,197.176,5070165950
H11008.CSI,中证企业债,2011/5/27,196.84,196.84,196.84,196.84,5378187190
H11008.CSI,中证企业债,2011/5/30,196.966,196.966,196.966,196.966,5902348770
H11008.CSI,中证企业债,2011/5/31,197.008,197.008,197.008,197.008,5958295940
H11008.CSI,中证企业债,2011/6/1,197.134,197.134,197.134,197.134,6526433540
H11008.CSI,中证企业债,2011/6/2,196.994,196.994,196.994,196.994,6676579520
H11008.CSI,中证企业债,2011/6/3,197.12,197.12,197.12,197.12,7300228040
H11008.CSI,中证企业债,2011/6/7,197.162,197.162,197.162,197.162,7675745400
H11008.CSI,中证企业债,2011/6/8,197.106,197.106,197.106,197.106,6627241690
H11008.CSI,中证企业债,2011/6/9,197.134,197.134,197.134,197.134,7639681110
H11008.CSI,中证企业债,2011/6/10,197.176,197.176,197.176,197.176,6322044790
H11008.CSI,中证企业债,2011/6/13,197.218,197.218,197.218,197.218,6585271280
H11008.CSI,中证企业债,2011/6/14,197.162,197.162,197.162,197.162,6845573880
H11008.CSI,中证企业债,2011/6/15,197.008,197.008,197.008,197.008,6637544980
H11008.CSI,中证企业债,2011/6/16,196.7,196.7,196.7,196.7,6984621780
H11008.CSI,中证企业债,2011/6/17,196.812,196.812,196.812,196.812,6130974640
H11008.CSI,中证企业债,2011/6/20,196.966,196.966,196.966,196.966,5240051840
H11008.CSI,中证企业债,2011/6/21,196.882,196.882,196.882,196.882,5630907130
H11008.CSI,中证企业债,2011/6/22,196.756,196.756,196.756,196.756,6404043490
H11008.CSI,中证企业债,2011/6/23,197.036,197.036,197.036,197.036,5960131610
H11008.CSI,中证企业债,2011/6/24,196.938,196.938,196.938,196.938,6202521710
H11008.CSI,中证企业债,2011/6/27,196.714,196.714,196.714,196.714,7702842470
H11008.CSI,中证企业债,2011/6/28,196.672,196.672,196.672,196.672,8536688270
H11008.CSI,中证企业债,2011/6/29,196.84,196.84,196.84,196.84,8674304630
H11008.CSI,中证企业债,2011/6/30,196.714,196.714,196.714,196.714,8662249310
H11008.CSI,中证企业债,2011/7/1,196.854,196.854,196.854,196.854,7928649900
H11008.CSI,中证企业债,2011/7/4,196.686,196.686,196.686,196.686,7917351660
H11008.CSI,中证企业债,2011/7/5,196.742,196.742,196.742,196.742,6671699580
H11008.CSI,中证企业债,2011/7/6,196.798,196.798,196.798,196.798,6802452600
H11008.CSI,中证企业债,2011/7/7,196.742,196.742,196.742,196.742,6792562200
H11008.CSI,中证企业债,2011/7/8,196.882,196.882,196.882,196.882,6413945140
H11008.CSI,中证企业债,2011/7/11,196.826,196.826,196.826,196.826,7202083380
H11008.CSI,中证企业债,2011/7/12,196.812,196.812,196.812,196.812,7190305610
H11008.CSI,中证企业债,2011/7/13,196.84,196.84,196.84,196.84,6407156000
H11008.CSI,中证企业债,2011/7/14,196.84,196.84,196.84,196.84,6436981270
H11008.CSI,中证企业债,2011/7/15,196.574,196.574,196.574,196.574,6600081520
H11008.CSI,中证企业债,2011/7/18,196.224,196.224,196.224,196.224,6682812820
H11008.CSI,中证企业债,2011/7/19,196.35,196.35,196.35,196.35,6663862780
H11008.CSI,中证企业债,2011/7/20,195.93,195.93,195.93,195.93,5809481020
H11008.CSI,中证企业债,2011/7/21,195.608,195.608,195.608,195.608,6057299080
H11008.CSI,中证企业债,2011/7/22,195.608,195.608,195.608,195.608,6074064070
H11008.CSI,中证企业债,2011/7/25,195.398,195.398,195.398,195.398,5822077010
H11008.CSI,中证企业债,2011/7/26,195.174,195.174,195.174,195.174,5070165810
H11008.CSI,中证企业债,2011/7/27,195.202,195.202,195.202,195.202,5475527640
H11008.CSI,中证企业债,2011/7/28,194.978,194.978,194.978,194.978,5128409320
H11008.CSI,中证企业债,2011/7/29,195.048,195.048,195.048,195.048,5060966900
H11008.CSI,中证企业债,2011/8/1,195.244,195.244,195.244,195.244,5321384180
H11008.CSI,中证企业债,2011/8/2,195.146,195.146,195.146,195.146,5308690620
H11008.CSI,中证企业债,2011/8/3,193.998,193.998,193.998,193.998,5954426070
H11008.CSI,中证企业债,2011/8/4,193.914,193.914,193.914,193.914,5637437210
H11008.CSI,中证企业债,2011/8/5,194.026,194.026,194.026,194.026,5729648800
H11008.CSI,中证企业债,2011/8/8,194.278,194.278,194.278,194.278,5643938060
H11008.CSI,中证企业债,2011/8/9,194.474,194.474,194.474,194.474,5817201100
H11008.CSI,中证企业债,2011/8/10,195.342,195.342,195.342,195.342,5799750000
H11008.CSI,中证企业债,2011/8/11,195.37,195.37,195.37,195.37,5311934940
H11008.CSI,中证企业债,2011/8/12,194.81,194.81,194.81,194.81,5105836060
H11008.CSI,中证企业债,2011/8/15,194.922,194.922,194.922,194.922,5648175530
H11008.CSI,中证企业债,2011/8/16,194.698,194.698,194.698,194.698,6059113540
H11008.CSI,中证企业债,2011/8/17,194.88,194.88,194.88,194.88,5650820980
H11008.CSI,中证企业债,2011/8/18,194.922,194.922,194.922,194.922,5132924370
H11008.CSI,中证企业债,2011/8/19,194.95,194.95,194.95,194.95,4456356690
H11008.CSI,中证企业债,2011/8/22,195.174,195.174,195.174,195.174,4686250440
H11008.CSI,中证企业债,2011/8/23,194.978,194.978,194.978,194.978,4711096900
H11008.CSI,中证企业债,2011/8/24,194.964,194.964,194.964,194.964,5041874290
H11008.CSI,中证企业债,2011/8/25,194.796,194.796,194.796,194.796,5993243010
H11008.CSI,中证企业债,2011/8/26,194.614,194.614,194.614,194.614,4881751220
H11008.CSI,中证企业债,2011/8/29,194.124,194.124,194.124,194.124,5043386420
H11008.CSI,中证企业债,2011/8/30,193.942,193.942,193.942,193.942,4902237260
H11008.CSI,中证企业债,2011/8/31,193.872,193.872,193.872,193.872,4218970490
H11008.CSI,中证企业债,2011/9/1,194.278,194.278,194.278,194.278,4150064700
H11008.CSI,中证企业债,2011/9/2,193.844,193.844,193.844,193.844,4531567310
H11008.CSI,中证企业债,2011/9/5,193.816,193.816,193.816,193.816,4141442080
H11008.CSI,中证企业债,2011/9/6,193.942,193.942,193.942,193.942,4049795880
H11008.CSI,中证企业债,2011/9/7,193.788,193.788,193.788,193.788,4567687870
H11008.CSI,中证企业债,2011/9/8,193.62,193.62,193.62,193.62,4284174110
H11008.CSI,中证企业债,2011/9/9,193.62,193.62,193.62,193.62,4100274460
H11008.CSI,中证企业债,2011/9/13,193.48,193.48,193.48,193.48,4587982610
H11008.CSI,中证企业债,2011/9/14,193.466,193.466,193.466,193.466,3646706400
H11008.CSI,中证企业债,2011/9/15,193.452,193.452,193.452,193.452,3877561440
H11008.CSI,中证企业债,2011/9/16,193.326,193.326,193.326,193.326,3598872950
H11008.CSI,中证企业债,2011/9/19,193.41,193.41,193.41,193.41,3657658040
H11008.CSI,中证企业债,2011/9/20,193.354,193.354,193.354,193.354,3786167950
H11008.CSI,中证企业债,2011/9/21,193.368,193.368,193.368,193.368,4029185470
H11008.CSI,中证企业债,2011/9/22,193.13,193.13,193.13,193.13,3921762690
H11008.CSI,中证企业债,2011/9/23,193.368,193.368,193.368,193.368,3875539220
H11008.CSI,中证企业债,2011/9/26,193.298,193.298,193.298,193.298,4041407040
H11008.CSI,中证企业债,2011/9/27,193.284,193.284,193.284,193.284,3070243480
H11008.CSI,中证企业债,2011/9/28,193.13,193.13,193.13,193.13,3393723900
H11008.CSI,中证企业债,2011/9/29,193.018,193.018,193.018,193.018,3913537490
H11008.CSI,中证企业债,2011/9/30,193.2,193.2,193.2,193.2,3252717290
H11008.CSI,中证企业债,2011/10/10,193.676,193.676,193.676,193.676,5071941710
H11008.CSI,中证企业债,2011/10/11,193.634,193.634,193.634,193.634,5309420810
H11008.CSI,中证企业债,2011/10/12,193.788,193.788,193.788,193.788,4501347460
H11008.CSI,中证企业债,2011/10/13,193.746,193.746,193.746,193.746,4006263020
H11008.CSI,中证企业债,2011/10/14,194.04,194.04,194.04,194.04,3680181460
H11008.CSI,中证企业债,2011/10/17,194.362,194.362,194.362,194.362,4514252230
H11008.CSI,中证企业债,2011/10/18,194.586,194.586,194.586,194.586,4785012070
H11008.CSI,中证企业债,2011/10/19,195.3,195.3,195.3,195.3,4980371910
H11008.CSI,中证企业债,2011/10/20,196.25102,196.25102,196.25102,196.25102,4738591820
H11008.CSI,中证企业债,2011/10/21,197.77912,197.77912,197.77912,197.77912,4806338400
H11008.CSI,中证企业债,2011/10/24,196.76244,196.76244,196.76244,196.76244,4558420260
H11008.CSI,中证企业债,2011/10/25,196.82068,196.82068,196.82068,196.82068,4522135000
H11008.CSI,中证企业债,2011/10/26,196.78428,196.78428,196.78428,196.78428,4748692130
H11008.CSI,中证企业债,2011/10/27,196.54446,196.54446,196.54446,196.54446,3977170590
H11008.CSI,中证企业债,2011/10/28,196.8085,196.8085,196.8085,196.8085,3939496190
H11008.CSI,中证企业债,2011/10/31,197.05378,197.05378,197.05378,197.05378,3212310470
H11008.CSI,中证企业债,2011/11/1,197.00618,197.00618,197.00618,197.00618,4529050820
H11008.CSI,中证企业债,2011/11/2,197.22626,197.22626,197.22626,197.22626,4797378780
H11008.CSI,中证企业债,2011/11/3,197.43612,197.43612,197.43612,197.43612,4693593600
H11008.CSI,中证企业债,2011/11/4,197.74202,197.74202,197.74202,197.74202,4417722020
H11008.CSI,中证企业债,2011/11/7,197.8564,197.8564,197.8564,197.8564,4296279910
H11008.CSI,中证企业债,2011/11/8,198.23552,198.23552,198.23552,198.23552,4508025810
H11008.CSI,中证企业债,2011/11/9,198.58188,198.58188,198.58188,198.58188,4987727690
H11008.CSI,中证企业债,2011/11/10,198.7993,198.7993,198.7993,198.7993,4996936410
H11008.CSI,中证企业债,2011/11/11,199.15448,199.15448,199.15448,199.15448,4944862100
H11008.CSI,中证企业债,2011/11/14,199.60766,199.60766,199.60766,199.60766,5015773400
H11008.CSI,中证企业债,2011/11/15,199.48236,199.48236,199.48236,199.48236,4836534840
H11008.CSI,中证企业债,2011/11/16,199.633,199.633,199.633,199.633,3864173790
H11008.CSI,中证企业债,2011/11/17,199.54424,199.54424,199.54424,199.54424,3963231260
H11008.CSI,中证企业债,2011/11/18,199.44498,199.44498,199.44498,199.44498,3887338090
H11008.CSI,中证企业债,2011/11/21,199.33228,199.33228,199.33228,199.33228,3881009520
H11008.CSI,中证企业债,2011/11/22,199.15406,199.15406,199.15406,199.15406,4346657620
H11008.CSI,中证企业债,2011/11/23,199.22364,199.22364,199.22364,199.22364,4275569720
H11008.CSI,中证企业债,2011/11/24,199.48824,199.48824,199.48824,199.48824,4454921800
H11008.CSI,中证企业债,2011/11/25,199.3306,199.3306,199.3306,199.3306,4393638690
H11008.CSI,中证企业债,2011/11/28,199.3663,199.3663,199.3663,199.3663,4442607570
H11008.CSI,中证企业债,2011/11/29,199.14286,199.14286,199.14286,199.14286,5007296560
H11008.CSI,中证企业债,2011/11/30,199.00762,199.00762,199.00762,199.00762,4311883100
H11008.CSI,中证企业债,2011/12/1,199.86736,199.86736,199.86736,199.86736,7767187630
H11008.CSI,中证企业债,2011/12/2,200.44024,200.44024,200.44024,200.44024,6613615910
H11008.CSI,中证企业债,2011/12/5,200.69238,200.69238,200.69238,200.69238,7118539590
H11008.CSI,中证企业债,2011/12/6,200.51248,200.51248,200.51248,200.51248,7660770570
H11008.CSI,中证企业债,2011/12/7,200.54594,200.54594,200.54594,200.54594,8045218630
H11008.CSI,中证企业债,2011/12/8,200.4898,200.4898,200.4898,200.4898,7002379400
H11008.CSI,中证企业债,2011/12/9,200.68594,200.68594,200.68594,200.68594,6882193380
H11008.CSI,中证企业债,2011/12/12,200.66494,200.66494,200.66494,200.66494,6783183570
H11008.CSI,中证企业债,2011/12/13,200.72024,200.72024,200.72024,200.72024,7521768950
H11008.CSI,中证企业债,2011/12/14,200.88852,200.88852,200.88852,200.88852,7124240610
H11008.CSI,中证企业债,2011/12/15,200.86878,200.86878,200.86878,200.86878,6892497700
H11008.CSI,中证企业债,2011/12/16,200.78478,200.78478,200.78478,200.78478,6036084930
H11008.CSI,中证企业债,2011/12/19,201.0085,201.0085,201.0085,201.0085,6755527690
H11008.CSI,中证企业债,2011/12/20,201.0288,201.0288,201.0288,201.0288,6339976460
H11008.CSI,中证企业债,2011/12/21,201.06366,201.06366,201.06366,201.06366,6193090540
H11008.CSI,中证企业债,2011/12/22,201.00108,201.00108,201.00108,201.00108,6157421350
H11008.CSI,中证企业债,2011/12/23,200.97616,200.97616,200.97616,200.97616,6066657740
H11008.CSI,中证企业债,2011/12/26,201.16852,201.16852,201.16852,201.16852,6480965940
H11008.CSI,中证企业债,2011/12/27,201.17524,201.17524,201.17524,201.17524,7472452640
H11008.CSI,中证企业债,2011/12/28,201.2766,201.2766,201.2766,201.2766,6083363100
H11008.CSI,中证企业债,2011/12/29,201.3074,201.3074,201.3074,201.3074,5762867360
H11008.CSI,中证企业债,2011/12/30,201.72642,201.72642,201.72642,201.72642,5464361920
H11008.CSI,中证企业债,2012/1/4,201.82638,201.82638,201.82638,201.82638,10766017050
H11008.CSI,中证企业债,2012/1/5,201.84178,201.84178,201.84178,201.84178,10110171840
H11008.CSI,中证企业债,2012/1/6,202.1915,202.1915,202.1915,202.1915,9025062070
H11008.CSI,中证企业债,2012/1/9,202.56866,202.56866,202.56866,202.56866,7272910070
H11008.CSI,中证企业债,2012/1/10,203.55524,203.55524,203.55524,203.55524,7013988590
H11008.CSI,中证企业债,2012/1/11,203.3059,203.3059,203.3059,203.3059,7142145200
H11008.CSI,中证企业债,2012/1/12,203.94864,203.94864,203.94864,203.94864,6276796390
H11008.CSI,中证企业债,2012/1/13,203.81634,203.81634,203.81634,203.81634,6786308920
H11008.CSI,中证企业债,2012/1/16,203.8778,203.8778,203.8778,203.8778,6188124600
H11008.CSI,中证企业债,2012/1/17,203.8505,203.8505,203.8505,203.8505,4787187790
H11008.CSI,中证企业债,2012/1/18,204.01836,204.01836,204.01836,204.01836,4286660060
H11008.CSI,中证企业债,2012/1/19,204.05616,204.05616,204.05616,204.05616,2708876770
H11008.CSI,中证企业债,2012/1/20,204.211,204.211,204.211,204.211,1177163190
H11008.CSI,中证企业债,2012/1/30,204.75042,204.75042,204.75042,204.75042,4768790730
H11008.CSI,中证企业债,2012/1/31,205.0328,205.0328,205.0328,205.0328,5923843870
H11008.CSI,中证企业债,2012/2/1,204.9971,204.9971,204.9971,204.9971,6172607740
H11008.CSI,中证企业债,2012/2/2,204.91646,204.91646,204.91646,204.91646,6670970100
H11008.CSI,中证企业债,2012/2/3,205.0069,205.0069,205.0069,205.0069,6785488600
H11008.CSI,中证企业债,2012/2/6,204.93928,204.93928,204.93928,204.93928,7038310050
H11008.CSI,中证企业债,2012/2/7,204.98576,204.98576,204.98576,204.98576,7757822170
H11008.CSI,中证企业债,2012/2/8,204.87586,204.87586,204.87586,204.87586,6588882980
H11008.CSI,中证企业债,2012/2/9,204.39076,204.39076,204.39076,204.39076,5930947520
H11008.CSI,中证企业债,2012/2/10,204.55652,204.55652,204.55652,204.55652,6430362160
H11008.CSI,中证企业债,2012/2/13,204.93606,204.93606,204.93606,204.93606,7353087140
H11008.CSI,中证企业债,2012/2/14,204.94432,204.94432,204.94432,204.94432,7043701610
H11008.CSI,中证企业债,2012/2/15,204.8998,204.8998,204.8998,204.8998,6880649180
H11008.CSI,中证企业债,2012/2/16,204.76834,204.76834,204.76834,204.76834,6918967950
H11008.CSI,中证企业债,2012/2/17,204.5862,204.5862,204.5862,204.5862,5896407500
H11008.CSI,中证企业债,2012/2/20,204.95762,204.95762,204.95762,204.95762,6221162760
H11008.CSI,中证企业债,2012/2/21,204.92402,204.92402,204.92402,204.92402,5817417040
H11008.CSI,中证企业债,2012/2/22,204.89882,204.89882,204.89882,204.89882,5909952150
H11008.CSI,中证企业债,2012/2/23,204.8851,204.8851,204.8851,204.8851,5790809790
H11008.CSI,中证企业债,2012/2/24,204.91184,204.91184,204.91184,204.91184,5182960750
