代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股)
NH0100.NHF,南华商品指数,2013/5/8,1237.9,1251.22,1237.9,1250.98,12837640
NH0100.NHF,南华商品指数,2013/5/9,1253.6,1253.72,1242.35,1246.22,12025724
NH0100.NHF,南华商品指数,2013/5/10,1245.57,1258.47,1243.01,1257.34,13615242
NH0100.NHF,南华商品指数,2013/5/13,1254.06,1259.93,1250.08,1252.93,14853262
NH0100.NHF,南华商品指数,2013/5/14,1254.84,1258.27,1245.44,1248.02,14172378
NH0100.NHF,南华商品指数,2013/5/15,1246.54,1247.9,1231.01,1231.29,13508544
NH0100.NHF,南华商品指数,2013/5/16,1230.73,1237.05,1225.47,1232.83,14193892
NH0100.NHF,南华商品指数,2013/5/17,1235.11,1249.02,1232.58,1246.87,16187698
NH0100.NHF,南华商品指数,2013/5/20,1245.11,1247.74,1240.5,1241.32,13341224
NH0100.NHF,南华商品指数,2013/5/21,1249.58,1251.39,1242.46,1248.88,14045724
NH0100.NHF,南华商品指数,2013/5/22,1246.63,1253.78,1244.19,1251.35,12870012
NH0100.NHF,南华商品指数,2013/5/23,1245.63,1245.63,1230.86,1231.5,13874168
NH0100.NHF,南华商品指数,2013/5/24,1234.86,1240.33,1233.71,1237.05,11584244
NH0100.NHF,南华商品指数,2013/5/27,1231.42,1234.17,1226.65,1229.47,11811934
NH0100.NHF,南华商品指数,2013/5/28,1231.69,1233.04,1224.51,1230.98,10948960
NH0100.NHF,南华商品指数,2013/5/29,1230.26,1238.55,1222.38,1223.14,16435988
NH0100.NHF,南华商品指数,2013/5/30,1220.07,1227.58,1218.45,1226.26,14478736
NH0100.NHF,南华商品指数,2013/5/31,1230.3,1234.45,1224.63,1226.5,12456866
NH0100.NHF,南华商品指数,2013/6/3,1229.39,1235.79,1227.81,1235.64,16996734
NH0100.NHF,南华商品指数,2013/6/4,1237.52,1238.32,1232.83,1235.72,14739392
NH0100.NHF,南华商品指数,2013/6/5,1237.46,1241.39,1233.89,1238.47,14698648
NH0100.NHF,南华商品指数,2013/6/6,1233.89,1234.29,1223.17,1223.96,15625442
NH0100.NHF,南华商品指数,2013/6/7,1226.33,1229.72,1224.84,1229.21,13842910
NH0100.NHF,南华商品指数,2013/6/13,1215.25,1221.12,1212.94,1214.99,11781524
NH0100.NHF,南华商品指数,2013/6/14,1216.24,1218.64,1211.93,1217.46,11750574
NH0100.NHF,南华商品指数,2013/6/17,1220.07,1229.6,1219.22,1224.35,14209992
NH0100.NHF,南华商品指数,2013/6/18,1225.1,1226.46,1221.02,1222.31,11517742
NH0100.NHF,南华商品指数,2013/6/19,1222,1224.83,1217.4,1224.4,11771456
NH0100.NHF,南华商品指数,2013/6/20,1218.26,1218.42,1204.92,1206.86,14078486
NH0100.NHF,南华商品指数,2013/6/21,1192.7,1203.5,1184.61,1198.65,19160294
NH0100.NHF,南华商品指数,2013/6/24,1196.92,1197.56,1179.06,1179.28,15630006
NH0100.NHF,南华商品指数,2013/6/25,1183.52,1191.07,1176.14,1189.7,16925632
NH0100.NHF,南华商品指数,2013/6/26,1193.34,1193.85,1176.5,1177.83,14889692
NH0100.NHF,南华商品指数,2013/6/27,1179.69,1186.78,1177.73,1184.53,15585406
NH0100.NHF,南华商品指数,2013/6/28,1178.22,1186.49,1176.17,1182.59,13514516
NH0100.NHF,南华商品指数,2013/7/1,1181.39,1193.22,1179.78,1192.57,12209590
NH0100.NHF,南华商品指数,2013/7/2,1195.74,1199,1193.55,1198.11,11765684
NH0100.NHF,南华商品指数,2013/7/3,1198.4,1200.74,1193.26,1199.18,13386690
NH0100.NHF,南华商品指数,2013/7/4,1199.45,1201.37,1196.35,1198.87,11833440
NH0100.NHF,南华商品指数,2013/7/5,1198.62,1199.88,1192.75,1192.98,10707442
NH0100.NHF,南华商品指数,2013/7/8,1189.97,1190.89,1178.7,1180.28,14194488
NH0100.NHF,南华商品指数,2013/7/9,1184.66,1190.54,1184.02,1185.51,14061366
NH0100.NHF,南华商品指数,2013/7/10,1184.84,1189.48,1177.81,1188.51,16071812
NH0100.NHF,南华商品指数,2013/7/11,1196.14,1214.14,1196.14,1208.19,17883088
NH0100.NHF,南华商品指数,2013/7/12,1206.74,1207.52,1196.27,1196.47,13064648
NH0100.NHF,南华商品指数,2013/7/15,1195.38,1201.42,1191.98,1193.8,13682146
NH0100.NHF,南华商品指数,2013/7/16,1195.1,1198,1189.86,1197.81,11852358
NH0100.NHF,南华商品指数,2013/7/17,1198.76,1209.88,1197.08,1203.45,14476658
NH0100.NHF,南华商品指数,2013/7/18,1201.46,1204.2,1197.7,1204.1,12664132
NH0100.NHF,南华商品指数,2013/7/19,1208.34,1211.9,1203.6,1204.71,13408288
NH0100.NHF,南华商品指数,2013/7/22,1209.71,1213.06,1206.53,1212.98,12095066
NH0100.NHF,南华商品指数,2013/7/23,1213.85,1217.25,1212.38,1213.98,11897550
NH0100.NHF,南华商品指数,2013/7/24,1213.8,1216.07,1207.85,1214.93,12841840
NH0100.NHF,南华商品指数,2013/7/25,1210.02,1212.18,1208.51,1211.03,10485736
NH0100.NHF,南华商品指数,2013/7/26,1210.59,1211.14,1196.54,1198.35,12735320
NH0100.NHF,南华商品指数,2013/7/29,1191.35,1191.35,1184,1185.75,11015812
NH0100.NHF,南华商品指数,2013/7/30,1187.5,1189.76,1184.91,1185.03,9705212
NH0100.NHF,南华商品指数,2013/7/31,1180.53,1193.68,1180.17,1193.39,12231146
NH0100.NHF,南华商品指数,2013/8/1,1195.13,1202.09,1195.05,1200.18,12077596
NH0100.NHF,南华商品指数,2013/8/2,1202.28,1203.6,1196.5,1200.04,11126048
NH0100.NHF,南华商品指数,2013/8/5,1200.19,1205.5,1198.98,1204.85,9276610
NH0100.NHF,南华商品指数,2013/8/6,1202.87,1204.71,1199.4,1204.5,9008236
NH0100.NHF,南华商品指数,2013/8/7,1201.61,1202.18,1197.63,1198.95,10489704
NH0100.NHF,南华商品指数,2013/8/8,1202.85,1217.81,1202.85,1215.25,11649484
NH0100.NHF,南华商品指数,2013/8/9,1218.5,1224.27,1216.51,1220.8,12757408
NH0100.NHF,南华商品指数,2013/8/12,1225.84,1238.89,1225.38,1237.75,13565214
NH0100.NHF,南华商品指数,2013/8/13,1240.29,1249.04,1239.71,1247.96,14828026
NH0100.NHF,南华商品指数,2013/8/14,1246.46,1251.02,1240,1240.28,14954212
NH0100.NHF,南华商品指数,2013/8/15,1245.02,1249.98,1243.46,1244.06,14839364
NH0100.NHF,南华商品指数,2013/8/16,1248.41,1260.64,1248.41,1254.02,16408614
NH0100.NHF,南华商品指数,2013/8/19,1255.9,1261.73,1254.03,1254.31,15031518
NH0100.NHF,南华商品指数,2013/8/20,1253.77,1253.82,1241.88,1244.94,15844598
NH0100.NHF,南华商品指数,2013/8/21,1246.33,1250.32,1244.7,1246.91,12686106
NH0100.NHF,南华商品指数,2013/8/22,1242.82,1252.06,1241.24,1248.63,14576784
NH0100.NHF,南华商品指数,2013/8/23,1249.35,1255.48,1247.61,1254.45,12905280
NH0100.NHF,南华商品指数,2013/8/26,1267.48,1276.34,1267.48,1275.3,15050846
NH0100.NHF,南华商品指数,2013/8/27,1274.78,1277.28,1269.49,1276.22,17381016
NH0100.NHF,南华商品指数,2013/8/28,1276.69,1284.49,1264.16,1264.21,19518656
NH0100.NHF,南华商品指数,2013/8/29,1266.49,1266.49,1251.49,1258.68,20181536
NH0100.NHF,南华商品指数,2013/8/30,1253.89,1256.52,1247.54,1251.7,17126184
NH0100.NHF,南华商品指数,2013/9/2,1253.81,1270.78,1253.81,1269.3,15986330
NH0100.NHF,南华商品指数,2013/9/3,1271.68,1273.05,1262.68,1266.48,14727682
NH0100.NHF,南华商品指数,2013/9/4,1266.43,1266.9,1258.08,1259.8,14172104
NH0100.NHF,南华商品指数,2013/9/5,1255.56,1261.07,1252.96,1257.78,14630622
NH0100.NHF,南华商品指数,2013/9/6,1259.77,1263.23,1255.28,1263.08,16034744
NH0100.NHF,南华商品指数,2013/9/9,1268.56,1271.04,1267.22,1269.43,12726218
NH0100.NHF,南华商品指数,2013/9/10,1265.95,1265.95,1257.02,1259.81,13668868
NH0100.NHF,南华商品指数,2013/9/11,1260.65,1263.19,1256.82,1261.61,13496490
NH0100.NHF,南华商品指数,2013/9/12,1259.65,1260.75,1252.04,1252.04,12375426
NH0100.NHF,南华商品指数,2013/9/13,1253.08,1253.87,1246.32,1249.11,15269446
NH0100.NHF,南华商品指数,2013/9/16,1249.11,1251.68,1240.19,1241.21,14331864
NH0100.NHF,南华商品指数,2013/9/17,1240.04,1245.02,1236.17,1244.87,12615846
NH0100.NHF,南华商品指数,2013/9/18,1242.49,1247.85,1238.79,1247.83,11625230
NH0100.NHF,南华商品指数,2013/9/23,1245.69,1252.31,1242.2,1251.37,9071884
NH0100.NHF,南华商品指数,2013/9/24,1251.37,1254.35,1247.56,1248.55,11335806
NH0100.NHF,南华商品指数,2013/9/25,1247.39,1251.09,1246.76,1249.55,10015132
NH0100.NHF,南华商品指数,2013/9/26,1249.6,1253.37,1247.05,1251.8,9561942
NH0100.NHF,南华商品指数,2013/9/27,1251.89,1252.6,1245.61,1246.35,9639672
NH0100.NHF,南华商品指数,2013/9/30,1245.13,1248.12,1244.46,1245.89,6663818
NH0100.NHF,南华商品指数,2013/10/8,1245.68,1255.17,1245.16,1254.24,7970566
NH0100.NHF,南华商品指数,2013/10/9,1253.37,1254.57,1249.37,1252.06,10363076
NH0100.NHF,南华商品指数,2013/10/10,1248.82,1251.9,1247.84,1250.93,11346806
NH0100.NHF,南华商品指数,2013/10/11,1253.56,1259.37,1252.77,1253.5,10834008
NH0100.NHF,南华商品指数,2013/10/14,1253.41,1262.21,1251.44,1262.08,11442376
NH0100.NHF,南华商品指数,2013/10/15,1263.47,1265.38,1255.96,1258.68,11326798
NH0100.NHF,南华商品指数,2013/10/16,1257.15,1259.62,1252.89,1254.78,12292282
NH0100.NHF,南华商品指数,2013/10/17,1260.46,1261.65,1247.75,1247.81,13797594
NH0100.NHF,南华商品指数,2013/10/18,1251.96,1254.09,1250.12,1253.54,11393044
NH0100.NHF,南华商品指数,2013/10/21,1254.48,1260.11,1251.73,1259.59,11917638
NH0100.NHF,南华商品指数,2013/10/22,1259.59,1260.07,1252.49,1252.51,9699212
NH0100.NHF,南华商品指数,2013/10/23,1255.23,1257.67,1249.11,1249.94,12350434
NH0100.NHF,南华商品指数,2013/10/24,1247.71,1248.7,1243.25,1247.14,11341638
NH0100.NHF,南华商品指数,2013/10/25,1246.02,1247.34,1233.14,1233.14,11196476
NH0100.NHF,南华商品指数,2013/10/28,1235.26,1236.81,1233.65,1234.58,10091776
NH0100.NHF,南华商品指数,2013/10/29,1233.42,1236.46,1229.88,1235.69,10953480
NH0100.NHF,南华商品指数,2013/10/30,1237.18,1244.37,1235.75,1243.21,12502130
NH0100.NHF,南华商品指数,2013/10/31,1241.5,1241.5,1236,1237.58,12494810
NH0100.NHF,南华商品指数,2013/11/1,1235.42,1242.98,1234.64,1242.94,11772288
NH0100.NHF,南华商品指数,2013/11/4,1239.2,1241.34,1235.38,1237.7,11185460
NH0100.NHF,南华商品指数,2013/11/5,1237.28,1237.98,1232.39,1235.88,10001268
NH0100.NHF,南华商品指数,2013/11/6,1234.96,1235.4,1231.31,1232.55,9478464
NH0100.NHF,南华商品指数,2013/11/7,1231.88,1236.87,1230.89,1235.5,9668412
NH0100.NHF,南华商品指数,2013/11/8,1234.49,1236.5,1231.32,1231.59,9839730
NH0100.NHF,南华商品指数,2013/11/11,1235.22,1235.41,1230.79,1232.54,10971462
NH0100.NHF,南华商品指数,2013/11/12,1232.75,1233.79,1227.35,1231.99,8934296
NH0100.NHF,南华商品指数,2013/11/13,1229.83,1231.98,1227.51,1229.3,10728024
NH0100.NHF,南华商品指数,2013/11/14,1228.82,1232.11,1227.92,1229.99,10097924
NH0100.NHF,南华商品指数,2013/11/15,1230.4,1233.49,1223.2,1223.41,10700386
NH0100.NHF,南华商品指数,2013/11/18,1224.41,1224.93,1221.78,1222.29,8475304
NH0100.NHF,南华商品指数,2013/11/19,1219.51,1222.35,1217.97,1222.34,9563050
NH0100.NHF,南华商品指数,2013/11/20,1223.29,1229.51,1222.72,1229.22,9400716
NH0100.NHF,南华商品指数,2013/11/21,1227.29,1227.29,1223.69,1225.36,10553302
NH0100.NHF,南华商品指数,2013/11/22,1228.93,1232.3,1226.13,1227.01,9466084
NH0100.NHF,南华商品指数,2013/11/25,1231.12,1231.12,1224.2,1224.51,9125096
NH0100.NHF,南华商品指数,2013/11/26,1226.57,1231.18,1226.57,1228.22,11246294
NH0100.NHF,南华商品指数,2013/11/27,1227.06,1229.39,1226.03,1228.67,9566180
NH0100.NHF,南华商品指数,2013/11/28,1226.32,1232.03,1225.61,1229.7,8920146
NH0100.NHF,南华商品指数,2013/11/29,1232.42,1236,1230.75,1234.83,7705520
NH0100.NHF,南华商品指数,2013/12/2,1236.03,1238.02,1233.84,1237.59,9368156
NH0100.NHF,南华商品指数,2013/12/3,1234.25,1234.91,1231.35,1233.07,9566584
NH0100.NHF,南华商品指数,2013/12/4,1232.95,1238.2,1232.95,1236.75,9360130
NH0100.NHF,南华商品指数,2013/12/5,1240.75,1241.5,1234.45,1234.86,9556666
NH0100.NHF,南华商品指数,2013/12/6,1235.3,1237.71,1231.83,1237.39,10079964
NH0100.NHF,南华商品指数,2013/12/9,1238.71,1242.51,1238.46,1241.65,11015470
NH0100.NHF,南华商品指数,2013/12/10,1242.71,1244.41,1240.51,1242.47,9185932
NH0100.NHF,南华商品指数,2013/12/11,1244.14,1244.89,1239.65,1241.82,10194424
NH0100.NHF,南华商品指数,2013/12/12,1243.63,1246.28,1243.1,1244.63,10183136
NH0100.NHF,南华商品指数,2013/12/13,1240.91,1240.91,1228.63,1231.16,13131882
NH0100.NHF,南华商品指数,2013/12/16,1231.16,1234.37,1229.82,1230.24,9479850
NH0100.NHF,南华商品指数,2013/12/17,1233.04,1235.48,1229.29,1229.46,12218958
NH0100.NHF,南华商品指数,2013/12/18,1228.14,1228.19,1222.59,1225.92,12117738
NH0100.NHF,南华商品指数,2013/12/19,1226.28,1227.43,1220.73,1221.83,10108420
NH0100.NHF,南华商品指数,2013/12/20,1222.01,1224.11,1219.42,1219.51,10137640
NH0100.NHF,南华商品指数,2013/12/23,1220.97,1221.85,1214.26,1214.71,10439934
NH0100.NHF,南华商品指数,2013/12/24,1214.2,1214.48,1210.96,1212.49,8511868
NH0100.NHF,南华商品指数,2013/12/25,1214.52,1218.31,1210.48,1216.31,9381482
NH0100.NHF,南华商品指数,2013/12/26,1216.54,1217.44,1213.43,1215.29,7597074
NH0100.NHF,南华商品指数,2013/12/27,1215.41,1222.42,1215.11,1220.4,10329768
NH0100.NHF,南华商品指数,2013/12/30,1219.87,1222.49,1212.95,1213.84,12931856
NH0100.NHF,南华商品指数,2013/12/31,1211.98,1213.18,1207,1208.4,10164918
NH0100.NHF,南华商品指数,2014/1/2,1208.27,1212.83,1207.35,1211.58,7965264
NH0100.NHF,南华商品指数,2014/1/3,1207.14,1207.14,1197.64,1198.59,9922388
NH0100.NHF,南华商品指数,2014/1/6,1196.41,1196.71,1189.3,1189.46,10217118
NH0100.NHF,南华商品指数,2014/1/7,1189.2,1190.44,1180.54,1182.43,12099536
NH0100.NHF,南华商品指数,2014/1/8,1182.1,1183.37,1178.7,1181.16,10912990
NH0100.NHF,南华商品指数,2014/1/9,1178.3,1187.37,1175.65,1176.94,12894174
NH0100.NHF,南华商品指数,2014/1/10,1176.02,1182.65,1173.68,1180.48,11781844
NH0100.NHF,南华商品指数,2014/1/13,1182.1,1186.08,1174.46,1175.07,11624160
NH0100.NHF,南华商品指数,2014/1/14,1174.11,1184.95,1174.11,1184.41,11353324
NH0100.NHF,南华商品指数,2014/1/15,1183.7,1184.21,1177.39,1181.08,10747662
NH0100.NHF,南华商品指数,2014/1/16,1182.95,1186.5,1180.24,1181.66,9876222
NH0100.NHF,南华商品指数,2014/1/17,1181.17,1181.59,1175.76,1179.96,8738280
NH0100.NHF,南华商品指数,2014/1/20,1178.58,1184.06,1178.27,1182.33,9869324
NH0100.NHF,南华商品指数,2014/1/21,1181.41,1181.9,1172.54,1173.54,8003060
NH0100.NHF,南华商品指数,2014/1/22,1170.45,1178.96,1170.27,1173.07,10093018
NH0100.NHF,南华商品指数,2014/1/23,1171.99,1175.22,1169.99,1174.08,7827964
NH0100.NHF,南华商品指数,2014/1/24,1172.48,1177.09,1171.11,1175.91,9160590
NH0100.NHF,南华商品指数,2014/1/27,1174,1174,1166.54,1167.55,7473816
NH0100.NHF,南华商品指数,2014/1/28,1165.13,1165.31,1156.31,1157.13,7468836
NH0100.NHF,南华商品指数,2014/1/29,1159.35,1162.34,1156.61,1160.44,5401300
NH0100.NHF,南华商品指数,2014/1/30,1158.92,1160.58,1153.21,1156.54,4853300
NH0100.NHF,南华商品指数,2014/2/7,1162.98,1164.85,1157.76,1159.83,5982662
NH0100.NHF,南华商品指数,2014/2/10,1160.64,1171.36,1160.13,1170.19,9753496
NH0100.NHF,南华商品指数,2014/2/11,1168.73,1168.73,1161.14,1161.79,7754780
NH0100.NHF,南华商品指数,2014/2/12,1164.11,1166.03,1161.52,1164.97,8690140
NH0100.NHF,南华商品指数,2014/2/13,1165.53,1167.96,1163.75,1164.04,8058598
NH0100.NHF,南华商品指数,2014/2/14,1165.39,1168.61,1164.62,1167.54,9196020
NH0100.NHF,南华商品指数,2014/2/17,1168.39,1181.94,1168.39,1179.69,11978526
NH0100.NHF,南华商品指数,2014/2/18,1179.95,1180.35,1170.99,1172.08,10504892
NH0100.NHF,南华商品指数,2014/2/19,1177.61,1181.24,1175.73,1176.5,11176766
NH0100.NHF,南华商品指数,2014/2/20,1176.23,1176.3,1166.41,1168.14,11239032
NH0100.NHF,南华商品指数,2014/2/21,1169.14,1171.38,1166.67,1168,10197162
NH0100.NHF,南华商品指数,2014/2/24,1168.12,1168.56,1149.76,1153.23,13450152
NH0100.NHF,南华商品指数,2014/2/25,1153.5,1157.38,1147.71,1148.46,12372370
NH0100.NHF,南华商品指数,2014/2/26,1146.5,1149.72,1143.7,1148.42,13684348
NH0100.NHF,南华商品指数,2014/2/27,1147.86,1147.86,1141.32,1142.83,12504192
NH0100.NHF,南华商品指数,2014/2/28,1142.75,1147.01,1136.19,1138.27,12098946
NH0100.NHF,南华商品指数,2014/3/3,1139.36,1143.32,1137.19,1138.54,11644346
NH0100.NHF,南华商品指数,2014/3/4,1139.18,1140.34,1132.66,1136.4,11183962
NH0100.NHF,南华商品指数,2014/3/5,1140.78,1148.84,1139.14,1145.33,13496484
NH0100.NHF,南华商品指数,2014/3/6,1142.58,1145.89,1140.15,1143.51,11633816
NH0100.NHF,南华商品指数,2014/3/7,1145.12,1149.36,1136.63,1138.45,14770618
NH0100.NHF,南华商品指数,2014/3/10,1123.84,1123.84,1109.06,1111.84,16520914
NH0100.NHF,南华商品指数,2014/3/11,1105.87,1123.97,1104.74,1120.56,17122012
NH0100.NHF,南华商品指数,2014/3/12,1112.74,1121.23,1102.47,1119.24,18540124
NH0100.NHF,南华商品指数,2014/3/13,1118.64,1121.65,1116.45,1120.81,14671542
NH0100.NHF,南华商品指数,2014/3/14,1117.91,1118.84,1105.86,1112.64,14912590
NH0100.NHF,南华商品指数,2014/3/17,1114.35,1114.73,1102.55,1103.18,14161852
NH0100.NHF,南华商品指数,2014/3/18,1105.03,1112.12,1102.26,1105.76,13394222
NH0100.NHF,南华商品指数,2014/3/19,1105.52,1111.36,1103.82,1108.15,13602474
NH0100.NHF,南华商品指数,2014/3/20,1109.68,1116.06,1104.87,1105.38,17664476
NH0100.NHF,南华商品指数,2014/3/21,1101.62,1107.88,1098.92,1101.7,13861610
NH0100.NHF,南华商品指数,2014/3/24,1101.62,1105.2,1096.41,1104.97,11840836
NH0100.NHF,南华商品指数,2014/3/25,1104.51,1119.79,1102.93,1115.25,16044892
NH0100.NHF,南华商品指数,2014/3/26,1117.69,1118.1,1114.28,1116.72,11250016
NH0100.NHF,南华商品指数,2014/3/27,1114.27,1125.94,1112.45,1115.81,14950852
NH0100.NHF,南华商品指数,2014/3/28,1117.16,1127.04,1116.99,1126.14,12652440
NH0100.NHF,南华商品指数,2014/3/31,1127.85,1132.8,1124.9,1127.56,11708608
NH0100.NHF,南华商品指数,2014/4/1,1128.22,1131.3,1126.72,1131.24,12879996
NH0100.NHF,南华商品指数,2014/4/2,1132.39,1137.75,1125.8,1127.05,11888016
NH0100.NHF,南华商品指数,2014/4/3,1125.49,1127.97,1121.33,1125.84,11296700
NH0100.NHF,南华商品指数,2014/4/4,1128,1133.49,1126.45,1133.19,9480600
NH0100.NHF,南华商品指数,2014/4/8,1132.18,1141.65,1131.16,1139.7,9252794
NH0100.NHF,南华商品指数,2014/4/9,1141.8,1143.12,1131.99,1132.45,10888228
NH0100.NHF,南华商品指数,2014/4/10,1132.78,1136.74,1127.41,1127.84,11605496
NH0100.NHF,南华商品指数,2014/4/11,1128.97,1129.99,1126.13,1128.42,9697084
NH0100.NHF,南华商品指数,2014/4/14,1127.94,1134.52,1125.65,1130.72,10974026
NH0100.NHF,南华商品指数,2014/4/15,1130.82,1132.36,1126.95,1131.4,9762162
NH0100.NHF,南华商品指数,2014/4/16,1128.42,1132.97,1128.42,1130.04,11482006
NH0100.NHF,南华商品指数,2014/4/17,1133.85,1135.01,1129.76,1129.89,9641032
NH0100.NHF,南华商品指数,2014/4/18,1128.4,1128.4,1114.53,1116.99,11356882
NH0100.NHF,南华商品指数,2014/4/21,1116.32,1118.7,1110.28,1110.32,9281416
NH0100.NHF,南华商品指数,2014/4/22,1109.86,1115.23,1107.9,1113.8,10247752
NH0100.NHF,南华商品指数,2014/4/23,1114.53,1116.49,1106.35,1115.42,10785196
NH0100.NHF,南华商品指数,2014/4/24,1115.95,1122.05,1115.75,1120.51,10096710
NH0100.NHF,南华商品指数,2014/4/25,1121.76,1125.18,1119.18,1122.46,11766740
NH0100.NHF,南华商品指数,2014/4/28,1123.37,1124.79,1118.68,1124.25,11330970
NH0100.NHF,南华商品指数,2014/4/29,1122.5,1128.69,1121.75,1123.48,9389660
NH0100.NHF,南华商品指数,2014/4/30,1124.51,1124.51,1118.38,1119.49,7976114
NH0100.NHF,南华商品指数,2014/5/5,1116.22,1120.04,1114.53,1118,8526808
NH0100.NHF,南华商品指数,2014/5/6,1117.85,1117.85,1110.42,1111.22,8385646
NH0100.NHF,南华商品指数,2014/5/7,1108.44,1112.87,1108.44,1109.29,9170784
NH0100.NHF,南华商品指数,2014/5/8,1108.83,1108.83,1103.85,1104.53,9434770
NH0100.NHF,南华商品指数,2014/5/9,1105.9,1107.97,1104.06,1105.84,8608206
NH0100.NHF,南华商品指数,2014/5/12,1106.12,1115.98,1106.12,1114.25,9673286
NH0100.NHF,南华商品指数,2014/5/13,1116.93,1117.54,1113.07,1116.43,8885060
NH0100.NHF,南华商品指数,2014/5/14,1119.05,1123.3,1119.05,1123.26,9268498
NH0100.NHF,南华商品指数,2014/5/15,1124.95,1125.4,1119.65,1119.77,10074738
NH0100.NHF,南华商品指数,2014/5/16,1117.27,1117.27,1105.98,1109.43,10035148
NH0100.NHF,南华商品指数,2014/5/19,1109.04,1121.24,1107.33,1118.83,12077086
NH0100.NHF,南华商品指数,2014/5/20,1118.71,1119.07,1114.91,1117.26,10026112
NH0100.NHF,南华商品指数,2014/5/21,1114.31,1120.62,1112.97,1113.51,11612426
NH0100.NHF,南华商品指数,2014/5/22,1114.71,1122.91,1114.71,1118.31,12788688
NH0100.NHF,南华商品指数,2014/5/23,1119.37,1122.04,1117.7,1121.75,10157902
NH0100.NHF,南华商品指数,2014/5/26,1123.29,1132.09,1123.29,1131.05,10376588
NH0100.NHF,南华商品指数,2014/5/27,1130.61,1131.04,1123.58,1125.27,12097048
NH0100.NHF,南华商品指数,2014/5/28,1122.99,1123.84,1118.98,1123.44,12024554
NH0100.NHF,南华商品指数,2014/5/29,1122.91,1126.41,1119.54,1119.91,10069858
NH0100.NHF,南华商品指数,2014/5/30,1119.77,1120.18,1114.48,1116.75,11389554
NH0100.NHF,南华商品指数,2014/6/3,1116.8,1119.21,1111.08,1112.9,12315422
NH0100.NHF,南华商品指数,2014/6/4,1111.67,1114.1,1109.23,1112.25,12610190
NH0100.NHF,南华商品指数,2014/6/5,1112.57,1116.95,1109.01,1116.57,17047870
NH0100.NHF,南华商品指数,2014/6/6,1115.51,1117.62,1113.54,1116.38,15339632
NH0100.NHF,南华商品指数,2014/6/9,1114.37,1117.5,1112.21,1112.82,16545070
NH0100.NHF,南华商品指数,2014/6/10,1114.62,1115.7,1109.18,1112.4,16492680
NH0100.NHF,南华商品指数,2014/6/11,1113.46,1115.39,1111.15,1111.36,13269472
NH0100.NHF,南华商品指数,2014/6/12,1108.48,1109.21,1104.93,1104.93,15716016
NH0100.NHF,南华商品指数,2014/6/13,1103.8,1112.9,1102.97,1110.75,17477832
NH0100.NHF,南华商品指数,2014/6/16,1111.54,1115.77,1110.74,1110.83,15743756
NH0100.NHF,南华商品指数,2014/6/17,1109.5,1112.16,1107.13,1110.86,20170658
NH0100.NHF,南华商品指数,2014/6/18,1110.93,1113.22,1108.68,1109.74,18124336
NH0100.NHF,南华商品指数,2014/6/19,1111.77,1115.58,1110.29,1110.55,16524682
NH0100.NHF,南华商品指数,2014/6/20,1113.46,1125.1,1113.46,1124.38,20338218
NH0100.NHF,南华商品指数,2014/6/23,1125.72,1134.1,1125.72,1131.47,18936008
NH0100.NHF,南华商品指数,2014/6/24,1130.17,1130.17,1126.07,1128.81,15017732
NH0100.NHF,南华商品指数,2014/6/25,1129.81,1131.36,1126.07,1129.39,16421900
NH0100.NHF,南华商品指数,2014/6/26,1128.39,1137.85,1128.18,1136.96,15623150
NH0100.NHF,南华商品指数,2014/6/27,1136.85,1138.2,1131.66,1132,15654976
NH0100.NHF,南华商品指数,2014/6/30,1129.08,1129.08,1125.24,1126.37,13653482
NH0100.NHF,南华商品指数,2014/7/1,1122.63,1127.06,1121,1123.05,16430396
NH0100.NHF,南华商品指数,2014/7/2,1123.01,1123.25,1111.97,1122.55,18225290
NH0100.NHF,南华商品指数,2014/7/3,1124.47,1126.67,1121.93,1122.04,15057526
NH0100.NHF,南华商品指数,2014/7/4,1121.16,1123.54,1119.4,1119.59,14240330
NH0100.NHF,南华商品指数,2014/7/7,1118.42,1118.42,1104.54,1106.62,17980478
NH0100.NHF,南华商品指数,2014/7/8,1108.02,1111.08,1105.96,1110.14,14100402
NH0100.NHF,南华商品指数,2014/7/9,1111.02,1111.02,1103.63,1104.36,17313934
NH0100.NHF,南华商品指数,2014/7/10,1102.6,1106.73,1099.3,1101.39,16570962
NH0100.NHF,南华商品指数,2014/7/11,1101.57,1103.64,1096.95,1100.1,17024094
NH0100.NHF,南华商品指数,2014/7/14,1097.09,1102.28,1097,1098.9,14192888
NH0100.NHF,南华商品指数,2014/7/15,1100.07,1101.58,1095.79,1097.82,13356326
NH0100.NHF,南华商品指数,2014/7/16,1098.27,1098.35,1094.53,1097.54,13547858
NH0100.NHF,南华商品指数,2014/7/17,1098.2,1100.4,1095.77,1096.37,14510488
NH0100.NHF,南华商品指数,2014/7/18,1096.74,1097.95,1090.9,1091.07,16821506
NH0100.NHF,南华商品指数,2014/7/21,1090.01,1092.59,1087.72,1091.7,14515736
NH0100.NHF,南华商品指数,2014/7/22,1092.46,1098.42,1092.22,1096.54,16051288
NH0100.NHF,南华商品指数,2014/7/23,1096.8,1096.8,1089.24,1092.55,15661828
NH0100.NHF,南华商品指数,2014/7/24,1092.34,1096.52,1091.08,1092.71,15977938
